1|Nahuel GUZMAN|Argentina|GUZMÁN|Nahuel Ignacio|GUZMÁN|10.02.1986|GK|Tigres (MEX)|192|6|0
21|Aleksandr EROKHIN|Russia|EROKHIN|Aleksandr|EROKHIN|13.10.1989|MF|Zenit St. Petersburg (RUS)|191|17|0
22|Artem DZYUBA|Russia|DZYUBA|Artem|DZYUBA|22.08.1988|FW|Arsenal Tula (RUS)|196|24|12
23|Igor SMOLNIKOV|Russia|SMOLNIKOV|Igor|SMOLNIKOV|08.08.1988|DF|Zenit St. Petersburg (RUS)|179|27|0
1|ABDULLAH ALMUAIOUF|Saudi Arabia|ALMUAIOUF|Abdullah Ibrahim A|ABDULLAH|23.01.1987|GK|Al Hilal (KSA)|178|9|0
2|MANSOUR ALHARBI|Saudi Arabia|ALHARBI|Mansour|MANSOUR|19.10.1987|DF|Al Ahli (KSA)|173|39|1
3|OSAMA HAWSAWI|Saudi Arabia|HAWSAWI|Osama Abdulrzag M|OSAMA|31.03.1984|DF|Al Hilal (KSA)|188|136|7
4|ALI ALBULAYHI|Saudi Arabia|ALBULAYHI|Ali Hadi M|ALI|21.11.1989|DF|Al Hilal (KSA)|182|4|0
5|OMAR HAWSAWI|Saudi Arabia|HAWSAWI|Omar Ibrahim O|OMAR|27.09.1985|DF|Al Nasr (KSA)|185|41|3
6|MOHAMMED ALBURAYK|Saudi Arabia|ALBURAYK|Mohammed Ibrahim M|ALBURAYK|15.09.1992|DF|Al Hilal (KSA)|173|10|0
7|SALMAN ALFARAJ|Saudi Arabia|ALFARAJ|Salman Mohammed M|SALMAN|01.08.1989|MF|Al Hilal (KSA)|179|40|2
8|YAHIA ALSHEHRI|Saudi Arabia|ALSHEHRI|Yahia Sulaiman Ali|YAHIA|26.06.1990|MF|Leganes (ESP)|165|57|7
9|HATAN BAHBRI|Saudi Arabia|BAHBRI|Hatan Sultan|HATAN|16.07.1992|MF|Al Shabab (KSA)|170|6|0
10|MOHAMMED ALSAHLAWI|Saudi Arabia|ALSAHLAWI|Mohammed IbrahimMohammad|ALSAHLAWI|10.01.1987|FW|Al Nasr (KSA)|179|41|28
11|ABDULMALEK ALKHAIBRI|Saudi Arabia|ALKHAIBRI|Abdulmalek Abdullah A|ABDULMALEK|13.03.1986|MF|Al Hilal (KSA)|177|33|0
12|MOHAMED KANNO|Saudi Arabia|KANNO|Mohamed Ibrahim A|KANNO|22.09.1994|MF|Al Hilal (KSA)|192|6|1
13|YASSER ALSHAHRANI|Saudi Arabia|ALSHAHRANI|Yasir Gharsan S|YASSER|25.05.1992|DF|Al Hilal (KSA)|170|36|0
14|ABDULLAH OTAYF|Saudi Arabia|OTAYF|Abdullah Ibrahim I|OTAYF|03.08.1992|MF|Al Hilal (KSA)|177|14|1
15|ABDULLAH ALKHAIBARI|Saudi Arabia|ALKHAIBARI|Abdullah Mohammed|ALKHAIBARI|16.08.1996|MF|Al Shabab (KSA)|175|5|0
16|HUSSAIN ALMOQAHWI|Saudi Arabia|ALMOQAHWI|Hussain Ali J|HUSSAIN|24.03.1988|MF|Al Ahli (KSA)|174|16|1
17|TAISEER ALJASSAM|Saudi Arabia|ALJASSAM|Taiseer Jaber|TAISEER|25.07.1984|MF|Al Ahli (KSA)|169|133|19
18|SALEM ALDAWSARI|Saudi Arabia|ALDAWSARI|Salem Mohammed S|SALEM|19.08.1991|MF|Villarreal CF (ESP)|174|32|4
19|FAHAD ALMUWALLAD|Saudi Arabia|ALMUWALLAD ALHARBI|Fhad Mosaed|FAHAD|14.09.1994|FW|Levante UD (ESP)|168|46|10
20|MUHANNAD ASIRI|Saudi Arabia|ABU RADIYAH|Muhannad Ahmed|MUHANNAD|14.10.1986|FW|Al Ahli (KSA)|185|18|4
21|YASSER ALMOSAILEM|Saudi Arabia|ALMOSAILEM|Yasser Abdullah N|ALMOSAILEM|27.02.1984|GK|Al Ahli (KSA)|186|32|0
22|MOHAMMED ALOWAIS|Saudi Arabia|ALOWAIS|Mohammed|ALOWAIS|10.10.1991|GK|Al Ahli (KSA)|187|6|0
23|MOTAZ HAWSAWI|Saudi Arabia|HAWSAWI|Motaz Ali Hassan|MOTAZ|17.02.1992|DF|Al Ahli (KSA)|180|16|0
1|Abdoulaye DIALLO|Senegal|DIALLO|Abdoulaye|DIALLO|30.03.1992|GK|Rennes (FRA)|189|16|0
2|Saliou CISS|Senegal|CISS|Saliou|CISS|15.06.1989|DF|Valenciennes (FRA)|173|18|0
3|Kalidou KOULIBALY|Senegal|KOULIBALY|Kalidou|KOULIBALY|20.06.1991|DF|SSC Napoli (ITA)|195|26|1
4|Kara MBODJI|Senegal|MBODJI|Serigne Modou Kara|KARA|22.11.1989|DF|Anderlecht (BEL)|192|43|5
5|Idrissa Gana GUEYE|Senegal|GUEYE|Idrissa Gana|GANA|26.09.1989|MF|Everton (ENG)|174|55|1
6|Salif SANE|Senegal|SANE|Salif|S. SANE|25.08.1990|MF|Hannover 96 (GER)|196|18|0
7|Moussa SOW|Senegal|SOW|Moussa|SOW|19.01.1986|FW|Bursaspor (TUR)|180|46|19
8|Cheikhou KOUYATE|Senegal|KOUYATE|Cheikhou|C. KOUYATE|21.12.1989|MF|West Ham United (ENG)|189|48|3
9|Mame DIOUF|Senegal|DIOUF|Mame Biram|M. DIOUF|16.12.1987|FW|Stoke (ENG)|185|44|10
10|Sadio MANE|Senegal|MANE|Sadio|MANE|10.04.1992|FW|Liverpool (ENG)|175|52|14
11|Cheikh NDOYE|Senegal|N'DOYE|Cheikh Tidiane|CH. NDOYE|29.03.1986|MF|Birmingham City (ENG)|192|27|3
12|Youssouf SABALY|Senegal|SABALY|Youssouf|SABALY|05.03.1993|DF|Girondins Bordeaux (FRA)|174|6|0
13|Alfred NDIAYE|Senegal|N'DIAYE|Alfred John Momar|A. NDIAYE|06.03.1990|MF|Wolverhampton (ENG)|186|16|1
14|Moussa KONATE|Senegal|KONATE|Moussa|KONATE|03.04.1993|FW|Amiens (FRA)|180|26|9
15|Diafra SAKHO|Senegal|SAKHO|Diafra|SAKHO|24.12.1989|FW|Rennes (FRA)|184|11|3
16|Khadim NDIAYE|Senegal|NDIAYE|Khadim|KH. NDIAYE|05.04.1985|GK|Horoya Athlétique Club (GUI)|185|42|0
17|Pape Alioune NDIAYE|Senegal|NDIAYE|Pape Alioune|P.A. NDIAYE|27.10.1990|MF|Stoke (ENG)|181|16|1
18|Ismaila SARR|Senegal|SARR|Ismaila|ISMAÏLA|25.02.1998|FW|Rennes (FRA)|175|13|3
19|Mbaye NIANG|Senegal|NIANG|Mbaye Hamady|NIANG|19.12.1994|FW|Torino (ITA)|184|8|0
20|Keita BALDE|Senegal|BALDE DIAO|Keita|KEÏTA BALDE|08.03.1995|FW|AS Monaco (FRA)|181|18|3
21|Lamine GASSAMA|Senegal|GASSAMA|Lamine|GASSAMA|20.10.1989|DF|Adanaspor (TUR)|181|39|0
22|Moussa WAGUE|Senegal|WAGUE|Moussa|M. WAGUE|04.10.1998|DF|Eupen (BEL)|177|7|0
23|Alfred GOMIS|Senegal|GOMIS|Amigo Alfred Junior|GOMIS|05.09.1993|GK|Spal Ferrara (ITA)|196|5|0
1|Vladimir STOJKOVIC|Serbia|STOJKOVIĆ|Vladimir|STOJKOVIĆ|28.07.1983|GK|Partizan Beograd (SRB)|195|81|0
2|Antonio RUKAVINA|Serbia|RUKAVINA|Antonio|RUKAVINA|26.01.1984|DF|Villarreal CF (ESP)|177|47|0
3|Dusko TOSIC|Serbia|TOŠIĆ|Duško|TOŠIĆ|19.01.1985|DF|Besiktas (TUR)|185|24|1
4|Luka MILIVOJEVIC|Serbia|MILIVOJEVIĆ|Luka|MILIVOJEVIĆ|07.04.1991|MF|Crystal Palace (ENG)|186|28|1
5|Uros SPAJIC|Serbia|SPAJIC|Uros|SPAJIĆ|13.02.1993|DF|Anderlecht (BEL)|188|5|0
6|Branislav IVANOVIC|Serbia|IVANOVIĆ|Branislav|IVANOVIĆ|22.02.1984|DF|Zenit St. Petersburg (RUS)|185|103|13
7|Andrija ZIVKOVIC|Serbia|ŽIVKOVIĆ|Andrija|ŽIVKOVIĆ|11.07.1996|MF|Benfica (POR)|169|10|0
8|Aleksandar PRIJOVIC|Serbia|PRIJOVIĆ|Aleksandar|PRIJOVIĆ|21.04.1990|FW|PAOK (GRE)|191|9|1
9|Aleksandar MITROVIC|Serbia|MITROVIC|Aleksandar|MITROVIĆ|16.09.1994|FW|Fulham (ENG)|189|38|16
10|Dusan TADIC|Serbia|TADIĆ|Dušan|TADIĆ|20.11.1988|MF|Southampton (ENG)|181|53|12
11|Aleksandar KOLAROV|Serbia|KOLAROV|Aleksandar|KOLAROV|10.11.1985|DF|AS Roma (ITA)|187|76|10
12|Predrag RAJKOVIC|Serbia|RAJKOVIĆ|Predrag|RAJKOVIĆ|31.10.1995|GK|Maccabi Tel Aviv (ISR)|191|8|0
13|Milos VELJKOVIC|Serbia|VELJKOVIĆ|Miloš|VELJKOVIĆ|26.09.1995|DF|Werder Bremen (GER)|188|2|0
14|Milan RODIC|Serbia|RODIĆ|Milan|RODIĆ|02.04.1991|DF|Crvena Zvezda (SRB)|185|1|0
15|Nikola MILENKOVIC|Serbia|MILENKOVIĆ|Nikola|MILENKOVIĆ|12.10.1997|DF|Fiorentina (ITA)|195|3|0
16|Marko GRUJIC|Serbia|GRUJIĆ|Marko|GRUJIĆ|13.04.1996|MF|Cardiff City (WAL)|190|7|0
17|Filip KOSTIC|Serbia|KOSTIĆ|Filip|KOSTIĆ|01.11.1992|MF|Hamburger SV (GER)|184|23|2
18|Nemanja RADONJIC|Serbia|RADONJIĆ|Nemanja|RADONJIĆ|15.02.1996|FW|Crvena Zvezda (SRB)|185|3|0
19|Luka JOVIC|Serbia|JOVIĆ|Luka|JOVIĆ|23.12.1997|FW|Eintracht Frankfurt (GER)|181|1|0
20|Sergej MILINKOVIC-SAVIC|Serbia|MILINKOVIĆ-SAVIĆ|Sergej|SERGEJ|27.02.1995|MF|Lazio (ITA)|192|4|0
21|Nemanja MATIC|Serbia|MATIĆ|Nemanja|MATIĆ|01.08.1988|MF|Manchester United (ENG)|194|40|2
22|Adem LJAJIC|Serbia|LJAJIĆ|Adem|LJAJIĆ|29.09.1991|MF|Torino (ITA)|182|30|6
23|Marko DMITROVIC|Serbia|DMITROVIĆ|Marko|DMITROVIĆ|24.01.1992|GK|Eibar (ESP)|194|2|0
1|David DE GEA|Spain|DE GEA QUINTANA|David|DE GEA|07.11.1990|GK|Manchester United (ENG)|190|29|0
2|Dani CARVAJAL|Spain|CARVAJAL RAMOS|Daniel|CARVAJAL|11.01.1992|DF|Real Madrid (ESP)|173|15|0
3|Gerard PIQUE|Spain|PIQUÉ BERNABEU|Gerard|PIQUÉ|02.02.1987|DF|FC Barcelona (ESP)|194|98|5
4|NACHO|Spain|FERNÁNDEZ IGLESIAS|José Ignacio|NACHO|18.01.1990|DF|Real Madrid (ESP)|179|17|0
5|Sergio BUSQUETS|Spain|BUSQUETS BURGOS|Sergio|SERGIO|16.07.1988|MF|FC Barcelona (ESP)|189|103|2
6|Andres INIESTA|Spain|INIESTA LUJAN|Andres|A. INIESTA|11.05.1984|MF|FC Barcelona (ESP)|171|127|13
7|SAUL|Spain|ÑIGUEZ ESCLAPEZ|Saúl|SAÚL|21.11.1994|MF|Atlético Madrid (ESP)|183|10|0
8|KOKE|Spain|RESURRECCIÓN MERODIO|Jorge|KOKE|08.01.1992|MF|Atlético Madrid (ESP)|176|40|0
9|RODRIGO|Spain|MORENO MACHADO|Rodrigo|RODRIGO M.|06.03.1991|FW|Valencia CF (ESP)|182|6|2
10|THIAGO|Spain|ALCANTARA DO NASCIMENTO|Thiago|THIAGO|11.04.1991|MF|Bayern München (GER)|174|29|2
11|Lucas VAZQUEZ|Spain|VÁZQUEZ IGLESIAS|Lucas|LUCAS V.|01.07.1991|FW|Real Madrid (ESP)|173|7|0
12|Alvaro ODRIOZOLA|Spain|ODRIOZOLA ARZALLUS|Álvaro|ODRIOZOLA|14.12.1995|DF|Real Sociedad (ESP)|178|4|1
13|Kepa ARRIZABALAGA|Spain|ARRIZABALAGA REVUELTA|Kepa|ARRIZABALAGA|03.10.1994|GK|Athletic Club (ESP)|189|1|0
14|Cesar AZPILICUETA|Spain|AZPILICUETA TANCO|César|AZPILICUETA|28.08.1989|DF|Chelsea (ENG)|178|22|0
15|Sergio RAMOS|Spain|RAMOS GARCIA|Sergio|RAMOS|30.03.1986|DF|Real Madrid (ESP)|183|152|13
16|Nacho MONREAL|Spain|MONREAL ERASO|Ignacio|MONREAL|26.02.1986|DF|Arsenal (ENG)|179|22|1
17|Iago ASPAS|Spain|ASPAS JUNCAL|Iago|IAGO ASPAS|01.08.1987|FW|Celta (ESP)|176|10|5
18|Jordi ALBA|Spain|ALBA RAMOS|Jordi|JORDI ALBA|21.03.1989|DF|FC Barcelona (ESP)|170|62|8
19|Diego COSTA|Spain|DA SILVA COSTA|Diego|DIEGO COSTA|07.10.1988|FW|Atlético Madrid (ESP)|185|20|7
20|Marco ASENSIO|Spain|ASENSIO WILLEMSEN|Marco|ASENSIO|21.01.1996|MF|Real Madrid (ESP)|182|12|0
21|David SILVA|Spain|JIMENEZ SILVA|David Josue|SILVA|08.01.1986|FW|Manchester City (ENG)|170|121|35
22|ISCO|Spain|ALARCON SUAREZ|Francisco Roman|ISCO|21.04.1992|MF|Real Madrid (ESP)|176|28|10
23|Pepe REINA|Spain|REINA PAEZ|José Manuel|REINA|31.08.1982|GK|SSC Napoli (ITA)|188|36|0
1|Robin OLSEN|Sweden|OLSEN|Robin Patrick|OLSEN|08.01.1990|GK|FC København (DEN)|198|18|0
2|Mikael LUSTIG|Sweden|LUSTIG|Carl Mikael|LUSTIG|13.12.1986|DF|Celtic (SCO)|189|66|6
3|Victor LINDELOF|Sweden|NILSSON LINDELÖF|Victor Jörgen|LINDELÖF|17.07.1994|DF|Manchester United (ENG)|187|21|1
4|Andreas GRANQVIST|Sweden|GRANQVIST|Andreas|GRANQVIST|16.04.1985|DF|Krasnodar (RUS)|192|72|6
5|Martin OLSSON|Sweden|OLSSON|Martin Tony Waikwa|OLSSON|17.05.1988|DF|Swansea City (WAL)|177|43|5
6|Ludwig AUGUSTINSSON|Sweden|AUGUSTINSSON|Hans Carl Ludwig|AUGUSTINSSON|21.04.1994|DF|Werder Bremen (GER)|181|15|0
7|Sebastian LARSSON|Sweden|LARSSON|Bengt Ulf Sebastian|LARSSON|06.06.1985|MF|Hull City (ENG)|178|100|6
8|Albin EKDAL|Sweden|EKDAL|Albin|EKDAL|28.07.1989|MF|Hamburger SV (GER)|186|34|0
9|Marcus BERG|Sweden|BERG|Bengt Erik Markus|BERG|17.08.1986|FW|Al Ain (UAE)|183|57|18
10|Emil FORSBERG|Sweden|FORSBERG|Emil Peter|FORSBERG|23.10.1991|MF|RasenBallsport Leipzig (GER)|179|36|6
11|John GUIDETTI|Sweden|GUIDETTI|John Alberto|GUIDETTI|15.04.1992|FW|Alavés (ESP)|185|20|1
12|Karl-Johan JOHNSSON|Sweden|JOHNSSON|Karl-Johan Anton|JOHNSSON|28.01.1990|GK|Guingamp (FRA)|187|5|0
13|Gustav SVENSSON|Sweden|SVENSSON|Karl Gustav Johan|SVENSSON|07.02.1987|MF|Seattle Sounders Football Club(USA)|183|13|0
14|Filip HELANDER|Sweden|HELANDER|Filip Viktor|HELANDER|22.04.1993|DF|Bologna (ITA)|192|4|0
15|Oscar HILJEMARK|Sweden|HILJEMARK|Oscar Karl Niclas|HILJEMARK|28.06.1992|MF|Genoa (ITA)|184|22|2
16|Emil KRAFTH|Sweden|KRAFT|Emil Henry Kristoffer|KRAFTH|02.08.1994|DF|Bologna (ITA)|181|13|0
17|Viktor CLAESSON|Sweden|CLAESSON|Viktor Johan Anton|CLAESSON|02.01.1992|MF|Krasnodar (RUS)|183|22|3
18|Pontus JANSSON|Sweden|JANSSON|Pontus Sven Gustav|JANSSON|13.02.1991|DF|Leeds (ENG)|194|15|0
19|Marcus ROHDEN|Sweden|ROHDÉN|Marcus Christer|ROHDÉN|11.05.1991|MF|Crotone FC (ITA)|182|12|1
20|Ola TOIVONEN|Sweden|TOIVONEN|Nils Ola|TOIVONEN|03.07.1986|FW|Toulouse FC (FRA)|192|59|13
21|Jimmy DURMAZ|Sweden|DURMAZ|Jakup Jimmy|DURMAZ|22.03.1989|MF|Toulouse FC (FRA)|180|45|3
22|Isaac Kiese THELIN|Sweden|THELIN|Isaac Kiese|KIESE THELIN|24.06.1992|FW|Beveren (BEL)|189|20|2
23|Kristoffer NORDFELDT|Sweden|NORDFELDT|Bo Kristoffer|NORDFELDT|23.06.1989|GK|Swansea City (WAL)|190|8|0
1|Yann SOMMER|Switzerland|SOMMER|Yann|SOMMER|17.12.1988|GK|Borussia Moenchengladbach (GER)|183|35|0
2|Stephan LICHTSTEINER|Switzerland|LICHTSTEINER|Stephan|LICHTSTEINER|16.01.1984|DF|Juventus (ITA)|181|100|8
3|Francois MOUBANDJE|Switzerland|MOUBANDJE|Jacques Francois|MOUBANDJE|21.06.1990|DF|Toulouse FC (FRA)|180|18|0
4|Nico ELVEDI|Switzerland|ELVEDI|Nico|ELVEDI|30.09.1996|DF|Borussia Moenchengladbach (GER)|187|6|0
5|Manuel AKANJI|Switzerland|AKANJI|Manuel Obafemi|AKANJI|19.07.1995|DF|Borussia Dortmund (GER)|186|7|0
6|Michael LANG|Switzerland|LANG|Michael Rico|LANG|08.02.1991|DF|FC Basel (SUI)|185|24|2
7|Breel EMBOLO|Switzerland|EMBOLO|Breel Donald|EMBOLO|14.02.1997|FW|Schalke 04 (GER)|184|25|3
8|Remo FREULER|Switzerland|FREULER|Remo Marco|FREULER|15.04.1992|MF|Atalanta Bergamo (ITA)|181|10|0
9|Haris SEFEROVIC|Switzerland|SEFEROVIC|Haris|SEFEROVIC|22.02.1992|FW|Benfica (POR)|186|51|12
10|Granit XHAKA|Switzerland|XHAKA|Granit|XHAKA|27.09.1992|MF|Arsenal (ENG)|183|62|9
11|Valon BEHRAMI|Switzerland|BEHRAMI|Valon|BEHRAMI|19.04.1985|MF|Udinese (ITA)|184|79|2
12|Yvon MVOGO|Switzerland|MVOGO NGANOMA|Yvon Landry|MVOGO|06.06.1994|GK|RasenBallsport Leipzig (GER)|186|0|0
13|Ricardo RODRIGUEZ|Switzerland|RODRIGUEZ ARAYA|Ricardo Ivan|RODRIGUEZ|25.08.1992|DF|AC Milan (ITA)|180|53|5
14|Steven ZUBER|Switzerland|ZUBER|Steven|ZUBER|17.08.1991|MF|1899 Hoffenheim (GER)|182|12|3
15|Blerim DZEMAILI|Switzerland|DZEMAILI|Blerim|DZEMAILI|12.04.1986|MF|Bologna (ITA)|180|65|10
16|Gelson FERNANDES|Switzerland|TAVARES FERNANDES|Gelson Da Conceicao|G. FERNANDES|02.09.1986|MF|Eintracht Frankfurt (GER)|180|67|2
17|Denis ZAKARIA|Switzerland|ZAKARIA LAKO LADO|Denis Lemi|ZAKARIA|20.11.1996|MF|Borussia Moenchengladbach (GER)|189|10|0
18|Mario GAVRANOVIC|Switzerland|GAVRANOVIC|Mario|GAVRANOVIC|24.11.1989|FW|Dinamo Zagreb (CRO)|175|14|5
19|Josip DRMIC|Switzerland|DRMIC|Josip|DRMIC|08.08.1992|FW|Borussia Moenchengladbach (GER)|184|29|9
20|Johan DJOUROU|Switzerland|DJOUROU GBADJERE|Danon Issouf Johannes|DJOUROU|18.01.1987|DF|Antalyaspor (TUR)|192|74|2
21|Roman BUERKI|Switzerland|BÜRKI|Roman|BÜRKI|14.11.1990|GK|Borussia Dortmund (GER)|188|9|0
22|Fabian SCHAER|Switzerland|SCHÄR|Fabian Lukas|SCHÄR|20.12.1991|DF|Deportivo La Coruña (ESP)|186|39|7
23|Xherdan SHAQIRI|Switzerland|SHAQIRI|Xherdan|SHAQIRI|10.10.1991|MF|Stoke (ENG)|169|70|20
1|Farouk BEN MUSTAPHA|Tunisia|BEN MUSTAPHA|Farouk|BEN MUSTAPHA|01.07.1989|GK|Al Shabab (KSA)|192|14|0
2|Syam BEN YOUSSEF|Tunisia|BEN YOUSSEF|Syam Habib|BEN YOUSSEF .S|31.03.1989|DF|Kasimpasa SK (TUR)|189|42|1
3|Yohan BEN ALOUANE|Tunisia|BEN ALOUANE|Yohan|BEN ALOUANE|28.03.1987|DF|Leicester (ENG)|185|3|0
4|Yassine MERIAH|Tunisia|MERIAH|Yassine|MERIAH|02.07.1993|DF|CS Sfaxien (TUN)|183|16|1
5|Oussama HADDADI|Tunisia|HADDADI|Oussama|HADDADI|28.01.1992|DF|Dijon (FRA)|185|7|1
6|Rami BEDOUI|Tunisia|BEDOUI|Rami|BEDOUI|19.01.1990|DF|ES du Sahel (TUN)|187|10|3
7|Saifeddine KHAOUI|Tunisia|KHAOUI|Saifeddine|KHAOUI|27.04.1995|FW|Troyes (FRA)|180|4|0
8|Fakhreddine BEN YOUSSEF|Tunisia|BEN YOUSSEF|Fakhreddine|BEN YOUSSEF .F|23.06.1991|FW|Al Ittifaq (KSA)|189|38|0
9|Anice BADRI|Tunisia|BADRI|Anice|BADRI|18.09.1990|MF|Esperance (TUN)|178|9|2
10|Wahbi KHAZRI|Tunisia|KHAZRI|Wahbi|KHAZRI|08.02.1991|FW|Rennes (FRA)|182|36|12
11|Dylan BRONN|Tunisia|BRONN|Dylan Daniel Mahmoud|BRONN|19.06.1995|DF|AA Gent (BEL)|186|5|0
12|Ali MAALOUL|Tunisia|MAALOUL|Ali|MAALOUL|01.01.1990|DF|Al Ahly Cairo (EGY)|170|46|8
13|Ferjani SASSI|Tunisia|SASSI|Ferjani|SASSI|18.03.1992|MF|Al Nasr (KSA)|186|40|3
14|Mohamed BEN AMOR|Tunisia|BEN AMOR|Mohamed Amine|BEN AMOR|03.05.1992|MF|Al Ahli (KSA)|180|26|2
15|Ahmed KHALIL|Tunisia|KHALIL|Ahmed|KHALIL|21.12.1994|FW|Club Africain (TUN)|187|2|0
16|Aymen MATHLOUTHI|Tunisia|MATHLOUTHI|Aymen|MATHLOUTHI|14.09.1984|GK|Al Batin Football Club (KSA)|182|71|0
17|Ellyes SKHIRI|Tunisia|SKHIRI|Ellyes Joris|SKHIRI|10.05.1995|MF|Montpellier (FRA)|185|4|0
18|Bassem SRARFI|Tunisia|SRARFI|Bassem|SRARFI|25.06.1997|FW|OGC Nice (FRA)|176|4|0
19|Saber KHALIFA|Tunisia|KHALIFA|Saber|KHALIFA|14.10.1986|FW|Club Africain (TUN)|185|43|7
20|Ghaylen CHAALELI|Tunisia|CHAALELI|Ghaylen|CHAALELI|28.02.1994|FW|Esperance (TUN)|179|6|1
21|Hamdi NAGUEZ|Tunisia|NAGUEZ|Hamdi|NAGUEZ|28.10.1992|DF|Zamalek (EGY)|186|16|5
22|Mouez HASSEN|Tunisia|HASSEN|Mouez|HASSEN|05.03.1995|GK|Chateauroux (FRA)|186|2|0
23|Naim SLITI|Tunisia|SLITI|Naim|SLITI|27.07.1992|FW|Dijon (FRA)|173|18|3
1|Fernando MUSLERA|Uruguay|MUSLERA MICOL|Nestor Fernando|F. MUSLERA|16.06.1986|GK|Galatasaray (TUR)|190|97|0
2|Jose GIMENEZ|Uruguay|GIMENEZ DE VARGAS|José Maria|J.M. GIMENEZ|20.01.1995|DF|Atlético Madrid (ESP)|185|42|5
3|Diego GODIN|Uruguay|GODIN LEAL|Diego Roberto|D. GODIN|16.02.1986|DF|Atlético Madrid (ESP)|185|116|8
4|Guillermo VARELA|Uruguay|VARELA OLIVERA|Guillermo|G. VARELA|24.03.1993|DF|Peñarol (URU)|173|3|0
5|Carlos SANCHEZ|Uruguay|SÁNCHEZ ARCOSA|Carlos Andrés|C. SANCHEZ|02.12.1984|MF|Monterrey (MEX)|171|35|1
6|Rodrigo BENTANCUR|Uruguay|BENTANCUR COLMAN|Rodrigo|R. BENTANCUR|25.06.1997|MF|Juventus (ITA)|187|7|0
7|Cristian RODRIGUEZ|Uruguay|RODRIGUEZ BAROTTI|Cristian Gabriel|C. RODRIGUEZ|30.09.1985|MF|Peñarol (URU)|178|105|11
8|Nahitan NANDEZ|Uruguay|NANDEZ ACOSTA|Nahitan Michel|N. NANDEZ|28.12.1995|MF|Boca Juniors (ARG)|171|12|0
9|Luis SUAREZ|Uruguay|SUAREZ DIAZ|Luis Alberto|L. SUAREZ|24.01.1987|FW|FC Barcelona (ESP)|182|98|51
10|Giorgian DE ARRASCAETA|Uruguay|DE ARRASCAETA BENEDETTI|Giorgian Daniel|G. DE ARRASCAETA|01.06.1994|FW|Cruzeiro (BRA)|172|14|2
11|Cristhian STUANI|Uruguay|STUANI CURBELO|Cristhian Ricardo|C. STUANI|12.10.1986|FW|Girona Futbol Club (ESP)|186|41|5
12|Martin CAMPANA|Uruguay|CAMPAÑA DELGADO|Martín Nicolas|M. CAMPAÑA|29.05.1989|GK|Independiente (ARG)|184|1|0
13|Gaston SILVA|Uruguay|SILVA PERDOMO|Gaston Alexis|G. SILVA|05.03.1994|DF|Independiente (ARG)|185|17|0
14|Lucas TORREIRA|Uruguay|TORREIRA DI PASCUA|Lucas Sebastian|L. TORREIRA|11.02.1996|MF|Sampdoria (ITA)|168|3|0
15|Matias VECINO|Uruguay|VECINO FALERO|Matias|M. VECINO|24.08.1991|MF|Internazionale (ITA)|189|22|1
16|Maximiliano PEREIRA|Uruguay|PEREIRA PAEZ|Victorio Maximiliano|M. PEREIRA|08.06.1984|DF|FC Porto (POR)|173|125|3
17|Diego LAXALT|Uruguay|LAXALT SUAREZ|Diego Sebastian|D. LAXALT|07.02.1993|MF|Genoa (ITA)|178|6|0
18|Maximiliano GOMEZ|Uruguay|GÓMEZ GONZÁLEZ|Maximiliano|M. GOMEZ|14.08.1996|FW|Celta (ESP)|186|5|0
19|Sebastian COATES|Uruguay|COATES NION|Sebastián|S. COATES|07.10.1990|DF|Sporting CP (POR)|196|30|1
20|Jonathan URRETAVISCAYA|Uruguay|URRETAVISCAYA DA LUZ|Jonathan Matias|J. URRETAVISCAYA|19.03.1990|FW|Monterrey (MEX)|172|4|0
21|Edinson CAVANI|Uruguay|CAVANI GOMEZ|Edinson Roberto|E. CAVANI|14.02.1987|FW|Paris Saint-Germain (FRA)|188|101|42
22|Martin CACERES|Uruguay|CÁCERES SILVA|José Martín|M. CACERES|07.04.1987|DF|Lazio (ITA)|178|76|4
23|Martin SILVA|Uruguay|SILVA LEITES|Martin Andres|M. SILVA|25.03.1983|GK|Clube de Regatas Vasco da Gama(BRA)|187|11|0
